size,Threads,time
3000,4,00:01:02.0349257
3000,4,00:01:05.4914951
3000,4,00:00:59.5578485
3000,4,00:01:06.0524887
3000,4,00:00:59.2963195
3000,4,00:01:05.7121055
3000,4,00:00:59.0142318
3000,4,00:00:59.1673843
3000,4,00:00:59.0224662
3000,4,00:00:58.9271341
3000,4,00:00:58.8084404
3000,4,00:00:59.0174095
3000,4,00:01:00.5827290
3000,4,00:00:58.8181648
3000,4,00:00:59.2118664
3000,4,00:00:59.0087635
3000,4,00:01:04.1061627
3000,4,00:00:58.8868523
3000,4,00:01:06.1329363
3000,4,00:01:00.6552565
3000,4,00:00:59.3526412
3000,4,00:00:59.1579890
3000,4,00:01:04.0946218
3000,4,00:01:00.4808524
3000,4,00:00:59.1059103
3000,4,00:00:59.2074252
3000,4,00:01:00.1118187
3000,4,00:00:59.5010206
3000,4,00:00:59.1592474
3000,4,00:01:03.8226704
3000,4,00:01:07.3838021
3000,4,00:00:58.8592852
3000,4,00:01:00.6263931
3000,4,00:00:58.8564148
3000,4,00:01:05.8523464
3000,4,00:01:06.4300654
3000,4,00:00:59.1837208
3000,4,00:00:59.1043727
3000,6,00:00:47.8588366
3000,6,00:00:46.8386255
3000,6,00:00:45.5467641
3000,6,00:00:45.7030835
3000,6,00:00:45.7840651
3000,6,00:00:45.5890872
3000,6,00:00:47.7318902
3000,6,00:00:54.6643057
3000,6,00:00:45.5519592
3000,6,00:00:45.2890016
3000,6,00:00:45.5476215
3000,6,00:00:45.7901033
3000,6,00:00:45.7467834
3000,6,00:00:46.0291975
3000,6,00:00:46.1458513
3000,6,00:00:45.8494382
3000,6,00:00:45.3238727
3000,6,00:00:45.7703856
3000,6,00:00:49.1202750
3000,6,00:00:45.4535951
3000,6,00:00:45.7949956
3000,6,00:00:45.2479810
3000,6,00:00:45.5509970
3000,6,00:00:45.6610466
3000,6,00:00:45.4953721
3000,6,00:00:45.4373517
3000,6,00:00:45.6755633
3000,6,00:00:45.4111895
3000,6,00:00:46.9544457
3000,6,00:00:45.5416349
3000,6,00:00:45.7322950
3000,6,00:00:45.5484433
3000,6,00:00:45.8266681
3000,6,00:00:46.9283389
3000,6,00:00:46.4255379
3000,6,00:00:48.7279701
3000,6,00:00:47.1064860
3000,6,00:00:45.7394656
3000,6,00:00:46.0697611
3000,6,00:00:45.7392417
3000,8,00:00:51.8587025
3000,8,00:00:52.2265993
3000,8,00:00:52.7176381
3000,8,00:00:52.4311102
3000,8,00:00:53.2500845
3000,8,00:00:53.0291333
3000,8,00:00:52.6943083
3000,8,00:00:52.3034087
3000,8,00:00:52.7858727
3000,8,00:00:52.7369979
3000,8,00:00:52.6470852
3000,8,00:00:55.8508338
3000,8,00:00:51.8793578
3000,8,00:00:51.8283407
3000,8,00:00:52.3011061
3000,8,00:00:52.0612722
3000,8,00:00:52.2569682
3000,8,00:00:52.3302351
3000,8,00:00:53.1982963
3000,8,00:00:52.7249120
3000,8,00:00:52.3701143
3000,8,00:00:53.5256761
3000,8,00:00:54.3912362
3000,8,00:00:52.0430816
3000,8,00:00:53.3423814
3000,8,00:00:55.9964918
3000,8,00:00:54.2262735
3000,8,00:00:53.2960888
3000,8,00:00:52.9054094
3000,8,00:00:54.3663384
3000,8,00:00:53.4127278
3000,8,00:00:52.9191537
3000,8,00:00:52.8876692
3000,8,00:00:52.3082646
3000,8,00:01:07.3984828
3000,8,00:00:53.2639388
3000,8,00:00:53.0615886
3000,8,00:00:52.1079427
3000,8,00:00:52.1218937
3000,8,00:00:52.6148010
3000,10,00:00:42.9009174
3000,10,00:00:46.9017745
3000,10,00:00:42.7988792
3000,10,00:00:42.8560208
3000,10,00:00:44.1001005
3000,10,00:00:44.6021422
3000,10,00:00:43.7355210
3000,10,00:00:43.0145542
3000,10,00:00:44.3899048
3000,10,00:00:43.3406613
3000,10,00:00:43.0639334
3000,10,00:00:43.3880138
3000,10,00:00:44.4876250
3000,10,00:00:43.2899768
3000,10,00:00:43.7794066
3000,10,00:00:43.8624255
3000,10,00:00:42.9415647
3000,10,00:00:43.0304436
3000,10,00:00:43.0863530
3000,10,00:00:42.9382895
3000,10,00:00:43.3297081
3000,10,00:00:46.9505734
3000,10,00:00:43.9395881
3000,10,00:00:43.4857304
3000,10,00:00:43.3672821
3000,10,00:00:43.1735602
3000,10,00:00:43.2045199
3000,10,00:00:43.9783258
3000,10,00:00:42.8250397
3000,10,00:00:45.6974322
3000,10,00:00:43.0041014
3000,10,00:00:43.7375040
3000,10,00:00:43.5646678
3000,10,00:00:43.6244554
3000,10,00:00:44.9637237
3000,10,00:00:43.5185748
3000,10,00:00:43.1293637
3000,10,00:00:43.2624371
3000,10,00:00:44.1758695
3000,10,00:00:43.4898522
3000,12,00:00:37.8624185
3000,12,00:00:38.2270833
3000,12,00:00:39.0157111
3000,12,00:00:38.5948266
3000,12,00:00:37.9882994
3000,12,00:00:41.8912037
3000,12,00:00:47.0882719
3000,12,00:00:44.2876029
3000,12,00:00:41.5371282
3000,12,00:00:44.1352997
3000,12,00:00:41.0976864
3000,12,00:00:38.5450693
3000,12,00:00:42.4998130
3000,12,00:00:38.1146603
3000,12,00:00:39.1771451
3000,12,00:00:38.0422964
3000,12,00:00:38.2036276
3000,12,00:00:38.5694514
3000,12,00:00:38.9292788
3000,12,00:00:39.8188468
3000,12,00:00:39.1894685
3000,12,00:00:37.7458975
3000,12,00:00:38.4760558
3000,12,00:00:39.2565390
3000,12,00:00:38.9733255
3000,12,00:00:38.2635501
3000,12,00:00:40.2581884
3000,12,00:00:38.5938220
3000,12,00:00:39.7669159
3000,12,00:00:38.4841094
3000,12,00:00:38.0035633
3000,12,00:00:38.3052384
3000,12,00:00:41.0445072
3000,12,00:00:38.2362071
3000,12,00:00:39.1537734
3000,12,00:00:38.0069860
3000,12,00:00:39.8066275
3000,12,00:00:45.2029703
3000,12,00:00:38.7873004
3000,12,00:00:38.4540805
3500,2,00:02:54.6096573
3500,2,00:02:54.0395988
3500,2,00:03:16.9629049
3500,2,00:02:54.3573547
3500,2,00:02:53.9966304
3500,2,00:03:06.2087245
3500,2,00:02:54.0457279
3500,2,00:02:54.1879633
3500,2,00:02:53.9558703
3500,2,00:02:54.3223891
3500,2,00:02:54.6477723
3500,2,00:02:54.0541706
3500,2,00:02:54.4645582
3500,2,00:02:53.9864613
3500,2,00:02:54.0807161
3500,2,00:02:53.9197367
3500,2,00:02:54.1945319
3500,2,00:02:53.9305744
3500,2,00:02:53.9713340
3500,2,00:02:54.5274207
3500,2,00:02:55.9755060
3500,2,00:02:55.2785740
3500,2,00:02:54.7875858
3500,2,00:03:25.9415276
3500,2,00:03:22.1629747
3500,2,00:02:54.5576346
3500,2,00:02:54.7886264
3500,2,00:02:54.8750018
3500,2,00:02:54.7436733
3500,2,00:02:55.3680213
3500,2,00:02:55.1655225
3500,2,00:03:02.2922428
3500,2,00:02:58.4845744
3500,2,00:02:53.7886475
3500,2,00:02:54.3952829
3500,2,00:02:54.2020163
3500,2,00:03:02.5183303
3500,2,00:03:03.3589260
3500,2,00:03:16.4964657
3500,2,00:02:54.2272178
3500,4,00:01:36.0434646
3500,4,00:01:35.8233510
3500,4,00:01:38.3399630
3500,4,00:01:37.4799957
3500,4,00:01:46.4639065
3500,4,00:01:36.4072472
3500,4,00:01:44.8808289
3500,4,00:01:35.8857618
3500,4,00:01:36.0535133
3500,4,00:01:36.0365306
3500,4,00:01:40.7005729
3500,4,00:01:35.4798647
3500,4,00:01:35.8951714
3500,4,00:01:39.4421886
3500,4,00:01:35.4045799
3500,4,00:01:35.4849981
3500,4,00:01:38.8395290
3500,4,00:01:36.4367009
3500,4,00:01:36.7742425
3500,4,00:01:35.6451278
3500,4,00:01:34.4903260
3500,4,00:01:34.3697703
3500,4,00:01:33.9439718
3500,4,00:01:35.8203329
3500,4,00:01:38.3036903
3500,4,00:01:40.2874697
3500,4,00:01:33.7365273
3500,4,00:01:33.4132748
3500,4,00:01:33.9149409
3500,4,00:01:33.7448393
3500,4,00:01:36.2868985
3500,4,00:01:34.1044828
3500,4,00:02:06.0802143
3500,4,00:01:33.5805780
3500,4,00:01:36.2874722
3500,4,00:01:33.9150138
3500,4,00:01:34.0718073
3500,4,00:01:33.7920867
3500,4,00:01:34.9884812
3500,4,00:01:33.9118542
3500,6,00:01:38.7191103
3500,6,00:01:38.7587132
3500,6,00:01:39.8561552
3500,6,00:01:38.6461604
3500,6,00:01:38.2874811
3500,6,00:01:38.3867633
3500,6,00:01:38.9591134
3500,6,00:01:38.3642644
3500,6,00:01:39.3153799
3500,6,00:01:38.6678598
3500,6,00:01:38.5699390
3500,6,00:01:38.4805502
3500,6,00:01:38.4389198
3500,6,00:01:38.4973525
3500,6,00:01:38.4160414
3500,6,00:01:38.4890148
3500,6,00:01:38.8675177
3500,6,00:01:38.9443210
3500,6,00:01:38.5466090
3500,6,00:01:38.7687149
3500,6,00:01:38.7174215
3500,6,00:01:38.7944536
3500,6,00:01:38.4589878
3500,6,00:01:38.7061635
3500,6,00:01:38.5969384
3500,6,00:01:38.4749598
3500,6,00:01:38.8126166
3500,6,00:01:39.0334975
3500,6,00:01:38.6256069
3500,6,00:01:39.5998841
3500,6,00:01:38.8299301
3500,6,00:01:39.2475729
3500,6,00:01:38.3162543
3500,6,00:01:38.5880903
3500,6,00:01:38.8949664
3500,6,00:01:38.4375067
3500,6,00:01:39.6283477
3500,6,00:01:38.4383044
3500,6,00:01:38.8986100
3500,6,00:01:38.3484075
3500,8,00:01:18.7137836
3500,8,00:01:14.4475422
3500,8,00:01:14.8923100
3500,8,00:01:14.7171610
3500,8,00:01:15.7655973
3500,8,00:01:14.7794562
3500,8,00:01:18.0509321
3500,8,00:01:14.8768759
3500,8,00:01:16.1549967
3500,8,00:01:17.8481043
3500,8,00:01:14.8550522
3500,8,00:01:15.0357893
3500,8,00:01:15.2279917
3500,8,00:01:15.4633895
3500,8,00:01:17.3541215
3500,8,00:01:16.8834057
3500,8,00:01:16.5287345
3500,8,00:01:17.5167094
3500,8,00:01:14.9249058
3500,8,00:01:15.2592549
3500,8,00:01:20.3663556
3500,8,00:01:15.6860302
3500,8,00:01:25.7415677
3500,8,00:01:15.4845824
3500,8,00:01:15.2270203
3500,8,00:01:15.8269252
3500,8,00:01:15.0175045
3500,8,00:01:15.3491736
3500,8,00:01:13.9209686
3500,8,00:01:16.1538427
3500,8,00:01:17.3871300
3500,8,00:01:15.4428715
3500,8,00:01:13.3070957
3500,8,00:01:12.9370564
3500,8,00:01:13.4616348
3500,8,00:01:14.8463851
3500,8,00:01:16.1853991
3500,8,00:01:13.1307406
3500,8,00:01:17.5565607
3500,8,00:01:13.7557702
3500,10,00:01:12.7182167
3500,10,00:01:14.5308019
3500,10,00:01:07.9946848
3500,10,00:01:09.1684315
3500,10,00:01:20.7149352
3500,10,00:01:08.5718170
3500,10,00:01:12.2137146
3500,10,00:01:09.1890767
3500,10,00:01:18.3126747
3500,10,00:01:18.2068527
3500,10,00:01:09.1508197
3500,10,00:01:10.7989958
3500,10,00:01:07.9105083
3500,10,00:01:08.8467045
3500,10,00:01:09.0740010
3500,10,00:01:27.4444367
3500,10,00:01:09.9017970
3500,10,00:01:08.6739955
3500,10,00:01:12.2686240
3500,10,00:01:10.3689059
3500,10,00:01:09.9734679
3500,10,00:01:08.3928120
3500,10,00:01:08.5526300
3500,10,00:01:19.2287809
3500,10,00:01:14.0544214
3500,10,00:01:07.8843401
3500,10,00:01:09.7593446
3500,10,00:01:10.6980959
3500,10,00:01:10.3749507
3500,10,00:01:09.1480822
3500,10,00:01:27.6882056
3500,10,00:01:11.5323605
3500,10,00:01:09.6049101
3500,10,00:01:13.4607118
3500,10,00:01:09.7725736
3500,10,00:01:13.1127242
3500,10,00:01:07.9535485
3500,10,00:01:09.3187493
3500,10,00:01:08.5499926
3500,10,00:01:09.9899390
3500,12,00:01:26.8982083
3500,12,00:01:27.4819039
3500,12,00:01:27.6069330
3500,12,00:01:18.7627274
3500,12,00:01:26.6544232
3500,12,00:01:26.5792419
3500,12,00:01:16.6421208
3500,12,00:01:15.2001540
3500,12,00:01:17.8906863
3500,12,00:01:15.4078142
3500,12,00:01:19.0481550
3500,12,00:01:16.7958393
3500,12,00:01:16.1922621
3500,12,00:01:28.7157641
3500,12,00:01:27.8465592
3500,12,00:01:26.0130807
3500,12,00:01:17.2473901
3500,12,00:01:26.9135424
3500,12,00:01:16.5968306
3500,12,00:01:16.5849957
3500,12,00:01:41.6201768
3500,12,00:01:26.6182051
3500,12,00:01:17.3266628
3500,12,00:01:17.9493768
3500,12,00:01:26.5471436
3500,12,00:01:19.8919805
3500,12,00:01:24.7707522
3500,12,00:01:29.9535854
3500,12,00:01:26.2321979
3500,12,00:01:17.1418234
3500,12,00:01:15.2424707
3500,12,00:01:28.4168582
3500,12,00:01:18.2469350
3500,12,00:01:28.7610409
3500,12,00:01:20.0426295
3500,12,00:01:18.1122814
3500,12,00:01:17.5978963
3500,12,00:01:17.5742332
3500,12,00:01:16.9714572
3500,12,00:01:15.3804668
